Archetype,House number,CAH Type,Operation,Solar,Grid Import,Total Cost
Terraced,1,H2,hybrid_bidirectional,best,1324.459837,142.341924
Terraced,1,H3,safe_unidirectional,worst,1831.240418,548.17237
Terraced,1,H3,safe_unidirectional,best,1631.358195,479.25246
Terraced,1,H3,hybrid_bidirectional,worst,1224.421367,204.323268
Terraced,1,H3,hybrid_bidirectional,best,774.322607,119.990495
Terraced,1,H1,safe_unidirectional,worst,2698.207715,603.379276
Terraced,1,H1,safe_unidirectional,best,2500.488979,536.247946
Terraced,1,H1,hybrid_bidirectional,worst,2558.254539,311.542734
Terraced,1,H1,hybrid_bidirectional,best,2239.155047,252.130986
Terraced,1,H2,safe_unidirectional,worst,2174.926058,566.74956
Terraced,1,H2,safe_unidirectional,best,1977.070142,499.608628
Terraced,1,H2,hybrid_bidirectional,worst,1690.591918,183.23684
Terraced,1,H2,hybrid_bidirectional,best,1261.88044,128.944079
Terraced,1,H3,safe_unidirectional,worst,1821.106448,541.982187
Terraced,1,H3,safe_unidirectional,best,1627.816078,475.160843
Terraced,1,H3,hybrid_bidirectional,worst,1167.17455,187.812115
Terraced,1,H3,hybrid_bidirectional,best,739.738349,108.108572
Terraced,1,H1,safe_unidirectional,worst,2771.080559,622.976684
Terraced,1,H1,safe_unidirectional,best,2556.544764,549.508654
Terraced,1,H1,hybrid_bidirectional,worst,2605.060498,340.273076
Terraced,1,H1,hybrid_bidirectional,best,2253.481278,267.932766
Terraced,1,H2,safe_unidirectional,worst,2249.457207,586.463049
Terraced,1,H2,safe_unidirectional,best,2030.810032,512.707223
Terraced,1,H2,hybrid_bidirectional,worst,1741.740985,196.52528
Terraced,1,H2,hybrid_bidirectional,best,1298.413238,142.06935
Terraced,1,H3,safe_unidirectional,worst,1892.643098,561.486061
Terraced,1,H3,safe_unidirectional,best,1682.13549,488.300005
Terraced,1,H3,hybrid_bidirectional,worst,1236.313112,193.459022
Terraced,1,H3,hybrid_bidirectional,best,746.039154,104.516094
Terraced,1,H1,safe_unidirectional,worst,2730.980859,611.670544
Terraced,1,H1,safe_unidirectional,best,2531.125796,543.266934
Terraced,1,H1,hybrid_bidirectional,worst,2579.848282,326.589469
Terraced,1,H1,hybrid_bidirectional,best,2275.946626,267.305126
Terraced,1,H2,safe_unidirectional,worst,2208.689759,575.110167
Terraced,1,H2,safe_unidirectional,best,2005.900888,506.50119
Terraced,1,H2,hybrid_bidirectional,worst,1727.281034,191.129547
Terraced,1,H2,hybrid_bidirectional,best,1304.953481,140.535144
Terraced,1,H3,safe_unidirectional,worst,1852.164872,550.153425
Terraced,1,H3,safe_unidirectional,best,1654.514998,481.904178
Terraced,1,H3,hybrid_bidirectional,worst,1190.400958,191.448623
Terraced,1,H3,hybrid_bidirectional,best,770.682463,118.75871
Terraced,1,H1,safe_unidirectional,worst,2713.792531,607.117933
Terraced,1,H1,safe_unidirectional,best,2502.185895,535.703285
Terraced,1,H1,hybrid_bidirectional,worst,2554.309838,322.538099
Terraced,1,H1,hybrid_bidirectional,best,2215.791356,255.640902
Terraced,1,H2,safe_unidirectional,worst,2193.141031,570.672328
Terraced,1,H2,safe_unidirectional,best,1981.888931,499.282497
Terraced,1,H2,hybrid_bidirectional,worst,1698.249984,192.799046
Terraced,1,H2,hybrid_bidirectional,best,1279.355443,137.357847
Terraced,1,H3,safe_unidirectional,worst,1837.261366,545.760752
Terraced,1,H3,safe_unidirectional,best,1631.548399,474.75866
Terraced,1,H3,hybrid_bidirectional,worst,1231.707632,208.531358
Terraced,1,H3,hybrid_bidirectional,best,807.912976,117.570468
Terraced,1,H1,safe_unidirectional,worst,2587.378091,564.857659
Terraced,1,H1,safe_unidirectional,best,2387.803203,497.595443
Terraced,1,H1,hybrid_bidirectional,worst,2434.833632,298.935298
Terraced,1,H1,hybrid_bidirectional,best,2129.591847,240.49024
Terraced,1,H2,safe_unidirectional,worst,2064.372223,528.247248
Terraced,1,H2,safe_unidirectional,best,1866.357982,461.094277
Terraced,1,H2,hybrid_bidirectional,worst,1606.1091,168.627866
Terraced,1,H2,hybrid_bidirectional,best,1223.478826,123.393825
Terraced,1,H3,safe_unidirectional,worst,1708.613856,503.344163
Terraced,1,H3,safe_unidirectional,best,1515.27029,436.518139
Terraced,1,H3,hybrid_bidirectional,worst,1120.779473,174.495068
Terraced,1,H3,hybrid_bidirectional,best,710.170593,102.805945
Terraced,1,H1,safe_unidirectional,worst,2656.905359,593.763733
Terraced,1,H1,safe_unidirectional,best,2440.472876,520.558416
Terraced,1,H1,hybrid_bidirectional,worst,2509.918326,312.699859
Terraced,1,H1,hybrid_bidirectional,best,2176.1262,246.139197
Terraced,1,H2,safe_unidirectional,worst,2134.199587,557.174329
Terraced,1,H2,safe_unidirectional,best,1919.098964,484.062242
Terraced,1,H2,hybrid_bidirectional,worst,1666.146394,189.61255
Terraced,1,H2,hybrid_bidirectional,best,1267.53115,140.898369
Terraced,1,H3,safe_unidirectional,worst,1778.25394,532.258133
Terraced,1,H3,safe_unidirectional,best,1568.630339,459.529438
Terraced,1,H3,hybrid_bidirectional,worst,1149.935927,174.722675
Terraced,1,H3,hybrid_bidirectional,best,699.898137,102.083615
Terraced,1,H1,safe_unidirectional,worst,2821.519247,636.583372
Terraced,1,H1,safe_unidirectional,best,2612.019748,566.038985
Terraced,1,H1,hybrid_bidirectional,worst,2701.129005,337.720832
Terraced,1,H1,hybrid_bidirectional,best,2351.508708,274.087647
Terraced,1,H2,safe_unidirectional,worst,2298.202639,599.95121
Terraced,1,H2,safe_unidirectional,best,2089.560376,529.466829
Terraced,1,H2,hybrid_bidirectional,worst,1820.030415,214.598842
Terraced,1,H2,hybrid_bidirectional,best,1393.479301,159.556102
Terraced,1,H3,safe_unidirectional,worst,1942.464234,575.049521
Terraced,1,H3,safe_unidirectional,best,1738.77748,504.912027
Terraced,1,H3,hybrid_bidirectional,worst,1263.996195,208.836655
Terraced,1,H3,hybrid_bidirectional,best,789.648403,126.574224
Terraced,1,H1,safe_unidirectional,worst,2666.753339,596.744222
Terraced,1,H1,safe_unidirectional,best,2489.060323,537.779011
Terraced,1,H1,hybrid_bidirectional,worst,2510.314542,311.844803
Terraced,1,H1,hybrid_bidirectional,best,2207.218603,256.487688
Terraced,1,H2,safe_unidirectional,worst,2142.100527,560.018525
Terraced,1,H2,safe_unidirectional,best,1967.457859,501.266838
Terraced,1,H2,hybrid_bidirectional,worst,1678.741144,183.296655
Terraced,1,H2,hybrid_bidirectional,best,1297.804086,141.870998
Terraced,1,H3,safe_unidirectional,worst,1786.69586,535.140198
Terraced,1,H3,safe_unidirectional,best,1617.384855,476.761728
Terraced,1,H3,hybrid_bidirectional,worst,1168.272082,190.9075
Terraced,1,H3,hybrid_bidirectional,best,743.6899,114.841852
Terraced,1,H1,safe_unidirectional,worst,2795.354447,629.620905
Terraced,1,H1,safe_unidirectional,best,2600.627192,563.402213
Terraced,1,H1,hybrid_bidirectional,worst,2650.882387,326.538475
Terraced,1,H1,hybrid_bidirectional,best,2311.599795,262.13289
Terraced,1,H2,safe_unidirectional,worst,2272.727739,593.037035
Terraced,1,H2,safe_unidirectional,best,2076.155811,526.689217
Terraced,1,H2,hybrid_bidirectional,worst,1803.508636,194.951479
Terraced,1,H2,hybrid_bidirectional,best,1386.957785,149.116319
Terraced,1,H3,safe_unidirectional,worst,1917.87522,568.197359
Terraced,1,H3,safe_unidirectional,best,1726.821367,502.235806
Terraced,1,H3,hybrid_bidirectional,worst,1286.167692,202.693138
Terraced,1,H3,hybrid_bidirectional,best,807.48697,118.107029
Terraced,1,H1,safe_unidirectional,worst,2764.276847,627.137028
Terraced,1,H1,safe_unidirectional,best,2573.415795,563.12173
Terraced,1,H1,hybrid_bidirectional,worst,2617.330339,323.361188
Terraced,1,H1,hybrid_bidirectional,best,2286.096782,262.834509
Terraced,1,H2,safe_unidirectional,worst,2242.467763,590.610392
Terraced,1,H2,safe_unidirectional,best,2052.270823,526.641582
Terraced,1,H2,hybrid_bidirectional,worst,1717.390473,194.112614
Terraced,1,H2,hybrid_bidirectional,best,1309.373114,144.305013
Terraced,1,H3,safe_unidirectional,worst,1883.584902,565.488592
Terraced,1,H3,safe_unidirectional,best,1699.690875,501.960986
Terraced,1,H3,hybrid_bidirectional,worst,1197.866441,193.495854
Terraced,1,H3,hybrid_bidirectional,best,788.438477,115.833576
Terraced,1,H1,safe_unidirectional,worst,2737.703699,621.771966
Terraced,1,H1,safe_unidirectional,best,2542.304899,555.525686
Terraced,1,H1,hybrid_bidirectional,worst,2601.09603,321.784431
Terraced,1,H1,hybrid_bidirectional,best,2275.806795,263.721017
Terraced,1,H2,safe_unidirectional,worst,2216.000211,585.252722
Terraced,1,H2,safe_unidirectional,best,2018.34126,518.848232
Terraced,1,H2,hybrid_bidirectional,worst,1724.034116,195.073224
Terraced,1,H2,hybrid_bidirectional,best,1308.380562,145.406584
Terraced,1,H3,safe_unidirectional,worst,1859.448984,560.294136
Terraced,1,H3,safe_unidirectional,best,1668.469955,494.35724
Terraced,1,H3,hybrid_bidirectional,worst,1203.244785,198.243536
Terraced,1,H3,hybrid_bidirectional,best,777.670667,122.314132
Terraced,1,H1,safe_unidirectional,worst,2711.821419,613.251086
Terraced,1,H1,safe_unidirectional,best,2505.606635,543.508935
Terraced,1,H1,hybrid_bidirectional,worst,2555.261791,324.013005
Terraced,1,H1,hybrid_bidirectional,best,2214.12474,262.788192
Terraced,1,H2,safe_unidirectional,worst,2189.866536,576.714244
Terraced,1,H2,safe_unidirectional,best,1984.5381,507.034137
Terraced,1,H2,hybrid_bidirectional,worst,1687.185054,196.740495
Terraced,1,H2,hybrid_bidirectional,best,1271.633484,145.557263
Terraced,1,H3,safe_unidirectional,worst,1834.034018,551.805968
Terraced,1,H3,safe_unidirectional,best,1632.665763,482.403074
Terraced,1,H3,hybrid_bidirectional,worst,1245.266409,208.762184
Terraced,1,H3,hybrid_bidirectional,best,785.369863,118.18243
Terraced,1,H1,safe_unidirectional,worst,2603.521615,576.210646
Terraced,1,H1,safe_unidirectional,best,2396.283171,506.10849
Terraced,1,H1,hybrid_bidirectional,worst,2452.862487,299.563112
Terraced,1,H1,hybrid_bidirectional,best,2114.410252,236.088681
Terraced,1,H2,safe_unidirectional,worst,2080.272274,539.583192
Terraced,1,H2,safe_unidirectional,best,1873.32297,469.501276
Terraced,1,H2,hybrid_bidirectional,worst,1639.085718,180.802024
Terraced,1,H2,hybrid_bidirectional,best,1190.211438,125.696229
Terraced,1,H3,safe_unidirectional,worst,1723.413332,514.603066
Terraced,1,H3,safe_unidirectional,best,1521.186462,444.85172
Terraced,1,H3,hybrid_bidirectional,worst,1129.147646,177.530607
Terraced,1,H3,hybrid_bidirectional,best,691.265259,102.572449
Terraced,1,H1,safe_unidirectional,worst,2603.952807,576.488685
Terraced,1,H1,safe_unidirectional,best,2400.94572,507.527777
Terraced,1,H1,hybrid_bidirectional,worst,2456.914552,312.964486
Terraced,1,H1,hybrid_bidirectional,best,2144.365223,249.525374
Terraced,1,H2,safe_unidirectional,worst,2080.653532,539.857736
Terraced,1,H2,safe_unidirectional,best,1878.359952,470.946773
Terraced,1,H2,hybrid_bidirectional,worst,1644.716762,186.342345
Terraced,1,H2,hybrid_bidirectional,best,1247.4802,137.250676
Terraced,1,H3,safe_unidirectional,worst,1723.700908,514.871052
Terraced,1,H3,safe_unidirectional,best,1524.455484,446.17346
Terraced,1,H3,hybrid_bidirectional,worst,1159.059303,191.450375
Terraced,1,H3,hybrid_bidirectional,best,752.006119,112.785092
Terraced,1,H1,safe_unidirectional,worst,2600.659075,573.490805
Terraced,1,H1,safe_unidirectional,best,2416.730435,511.862787
Terraced,1,H1,hybrid_bidirectional,worst,2450.085082,290.351905
Terraced,1,H1,hybrid_bidirectional,best,2132.806932,231.134279
Terraced,1,H2,safe_unidirectional,worst,2078.164135,536.916159
Terraced,1,H2,safe_unidirectional,best,1894.982392,475.340424
Terraced,1,H2,hybrid_bidirectional,worst,1617.738381,168.992788
Terraced,1,H2,hybrid_bidirectional,best,1202.49296,123.647553
Terraced,1,H3,safe_unidirectional,worst,1721.903074,511.977884
Terraced,1,H3,safe_unidirectional,best,1543.522324,450.738219
Terraced,1,H3,hybrid_bidirectional,worst,1110.429571,166.268312
Terraced,1,H3,hybrid_bidirectional,best,657.136178,89.492769
Terraced,1,H1,safe_unidirectional,worst,2725.812611,611.412503
Terraced,1,H1,safe_unidirectional,best,2529.722224,544.439377
Terraced,1,H1,hybrid_bidirectional,worst,2564.098234,319.891417
Terraced,1,H1,hybrid_bidirectional,best,2244.942854,257.985824
Terraced,1,H2,safe_unidirectional,worst,2204.043591,574.888671
Terraced,1,H2,safe_unidirectional,best,2005.989684,507.7781
Terraced,1,H2,hybrid_bidirectional,worst,1692.384203,184.983063
Terraced,1,H2,hybrid_bidirectional,best,1282.095829,137.589523
Terraced,1,H3,safe_unidirectional,worst,1847.813716,549.95258
Terraced,1,H3,safe_unidirectional,best,1654.247139,483.156121
Terraced,1,H3,hybrid_bidirectional,worst,1189.530447,191.776574
Terraced,1,H3,hybrid_bidirectional,best,739.442159,116.788806
Terraced,1,H1,safe_unidirectional,worst,2796.522827,639.689484
Terraced,1,H1,safe_unidirectional,best,2588.775391,569.750271
Terraced,1,H1,hybrid_bidirectional,worst,2669.99105,332.964818
Terraced,1,H1,hybrid_bidirectional,best,2338.611915,273.871279
Terraced,1,H2,safe_unidirectional,worst,2275.810723,603.239636
Terraced,1,H2,safe_unidirectional,best,2068.617116,533.339192
Terraced,1,H2,hybrid_bidirectional,worst,1812.936389,208.983268
Terraced,1,H2,hybrid_bidirectional,best,1410.936785,157.101236
Terraced,1,H3,safe_unidirectional,worst,1915.882186,578.044639
Terraced,1,H3,safe_unidirectional,best,1714.243164,508.533015
Terraced,1,H3,hybrid_bidirectional,worst,1268.170086,223.90677
Terraced,1,H3,hybrid_bidirectional,best,839.090253,143.12249
Terraced,1,H1,safe_unidirectional,worst,2567.611511,560.068012
Terraced,1,H1,safe_unidirectional,best,2381.086964,497.219809
Terraced,1,H1,hybrid_bidirectional,worst,2405.831787,303.176325
Terraced,1,H1,hybrid_bidirectional,best,2080.511022,243.902305
Terraced,1,H2,safe_unidirectional,worst,2044.541411,523.453105
Terraced,1,H2,safe_unidirectional,best,1857.062735,460.538113
Terraced,1,H2,hybrid_bidirectional,worst,1551.005807,171.355309
Terraced,1,H2,hybrid_bidirectional,best,1171.780867,128.61044
Terraced,1,H3,safe_unidirectional,worst,1686.36412,498.380695
Terraced,1,H3,safe_unidirectional,best,1505.162606,435.905104
Terraced,1,H3,hybrid_bidirectional,worst,1083.571529,166.457772
Terraced,1,H3,hybrid_bidirectional,best,651.745308,92.765763
Terraced,1,H1,safe_unidirectional,worst,2834.213627,632.291487
Terraced,1,H1,safe_unidirectional,best,2641.236412,567.510882
Terraced,1,H1,hybrid_bidirectional,worst,2733.644792,334.107199
Terraced,1,H1,hybrid_bidirectional,best,2423.468238,274.121414
Terraced,1,H2,safe_unidirectional,worst,2316.163887,596.028005
Terraced,1,H2,safe_unidirectional,best,2123.368306,531.260115
Terraced,1,H2,hybrid_bidirectional,worst,1833.092659,201.823407
Terraced,1,H2,hybrid_bidirectional,best,1410.853396,152.198198
Terraced,1,H3,safe_unidirectional,worst,1958.290588,570.976874
Terraced,1,H3,safe_unidirectional,best,1771.645858,506.639543
Terraced,1,H3,hybrid_bidirectional,worst,1299.245589,199.005118
Terraced,1,H3,hybrid_bidirectional,best,829.887228,115.51531
Terraced,1,H1,safe_unidirectional,worst,2757.371859,624.734233
Terraced,1,H1,safe_unidirectional,best,2538.245464,549.760907
Terraced,1,H1,hybrid_bidirectional,worst,2611.560616,331.376198
Terraced,1,H1,hybrid_bidirectional,best,2266.488234,262.519843
Terraced,1,H2,safe_unidirectional,worst,2234.333079,588.121518
Terraced,1,H2,safe_unidirectional,best,2013.361643,513.019039
Terraced,1,H2,hybrid_bidirectional,worst,1774.854344,192.711169
Terraced,1,H2,hybrid_bidirectional,best,1309.105118,138.003388
Terraced,1,H3,safe_unidirectional,worst,1878.155196,563.189066
Terraced,1,H3,safe_unidirectional,best,1662.84564,488.482919
Terraced,1,H3,hybrid_bidirectional,worst,1277.545915,200.426585
Terraced,1,H3,hybrid_bidirectional,best,785.711967,117.671889
Terraced,1,H1,safe_unidirectional,worst,2633.248735,586.431192
Terraced,1,H1,safe_unidirectional,best,2418.419692,513.617424
Terraced,1,H1,hybrid_bidirectional,worst,2456.183606,308.200142
Terraced,1,H1,hybrid_bidirectional,best,2132.439692,243.230486
Terraced,1,H2,safe_unidirectional,worst,2108.970732,549.731732
Terraced,1,H2,safe_unidirectional,best,1893.717208,476.88825
Terraced,1,H2,hybrid_bidirectional,worst,1603.466186,187.71392
Terraced,1,H2,hybrid_bidirectional,best,1202.932483,136.444114
Terraced,1,H3,safe_unidirectional,worst,1753.92062,524.878224
Terraced,1,H3,safe_unidirectional,best,1543.844527,452.397162
Terraced,1,H3,hybrid_bidirectional,worst,1091.276593,175.787396
Terraced,1,H3,hybrid_bidirectional,best,691.769439,103.485262
Terraced,1,H1,safe_unidirectional,worst,2671.473483,594.631572
Terraced,1,H1,safe_unidirectional,best,2469.589584,525.5908
Terraced,1,H1,hybrid_bidirectional,worst,2530.36635,315.245195
Terraced,1,H1,hybrid_bidirectional,best,2195.528143,253.690774
Terraced,1,H2,safe_unidirectional,worst,2149.965183,558.125991
Terraced,1,H2,safe_unidirectional,best,1943.376516,488.755885
Terraced,1,H2,hybrid_bidirectional,worst,1675.162111,182.212713
Terraced,1,H2,hybrid_bidirectional,best,1263.916339,131.918912
Terraced,1,H3,safe_unidirectional,worst,1791.83474,533.05686
Terraced,1,H3,safe_unidirectional,best,1591.667372,464.136245
Terraced,1,H3,hybrid_bidirectional,worst,1178.476604,190.226879
Terraced,1,H3,hybrid_bidirectional,best,710.433835,109.138776
Terraced,1,H1,safe_unidirectional,worst,2690.408907,602.458122
Terraced,1,H1,safe_unidirectional,best,2487.645708,533.915393
Terraced,1,H1,hybrid_bidirectional,worst,2565.772464,319.378017
Terraced,1,H1,hybrid_bidirectional,best,2236.163187,257.502064
Terraced,1,H2,safe_unidirectional,worst,2166.713831,565.799467
Terraced,1,H2,safe_unidirectional,best,1964.374336,497.286397
Terraced,1,H2,hybrid_bidirectional,worst,1706.560843,186.633481
Terraced,1,H2,hybrid_bidirectional,best,1270.369701,136.915491
Terraced,1,H3,safe_unidirectional,worst,1810.04092,540.832363
Terraced,1,H3,safe_unidirectional,best,1612.074559,472.625413
Terraced,1,H3,hybrid_bidirectional,worst,1208.69944,199.604372
Terraced,1,H3,hybrid_bidirectional,best,744.72577,123.929915
Terraced,1,H1,safe_unidirectional,worst,2753.118499,619.480401
Terraced,1,H1,safe_unidirectional,best,2558.523564,553.42867
Terraced,1,H1,hybrid_bidirectional,worst,2599.985351,324.478009
Terraced,1,H1,hybrid_bidirectional,best,2274.300023,266.523406
Terraced,1,H2,safe_unidirectional,worst,2232.776912,583.05649
Terraced,1,H2,safe_unidirectional,best,2036.139868,516.861811
Terraced,1,H2,hybrid_bidirectional,worst,1762.670045,193.374306
Terraced,1,H2,hybrid_bidirectional,best,1365.352109,148.53844
Terraced,1,H3,safe_unidirectional,worst,1876.164476,558.09362
Terraced,1,H3,safe_unidirectional,best,1685.209883,492.296712
Terraced,1,H3,hybrid_bidirectional,worst,1242.590789,204.073445
Terraced,1,H3,hybrid_bidirectional,best,761.618381,110.786181
Terraced,1,H1,safe_unidirectional,worst,2663.705863,594.652192
Terraced,1,H1,safe_unidirectional,best,2464.690403,527.416176
Terraced,1,H1,hybrid_bidirectional,worst,2526.21829,314.159999
Terraced,1,H1,hybrid_bidirectional,best,2215.872552,253.942161
Terraced,1,H2,safe_unidirectional,worst,2139.556847,557.961761
Terraced,1,H2,safe_unidirectional,best,1941.536264,490.795386
Terraced,1,H2,hybrid_bidirectional,worst,1663.761474,191.662876
Terraced,1,H2,hybrid_bidirectional,best,1278.415616,135.262857
Terraced,1,H3,safe_unidirectional,worst,1784.132224,533.082038
Terraced,1,H3,safe_unidirectional,best,1592.006579,466.328309
Terraced,1,H3,hybrid_bidirectional,worst,1200.396553,198.061065
Terraced,1,H3,hybrid_bidirectional,best,759.843355,109.759907
Terraced,1,H1,safe_unidirectional,worst,2694.763547,605.763607
Terraced,1,H1,safe_unidirectional,best,2486.356058,535.241329
Terraced,1,H1,hybrid_bidirectional,worst,2563.082164,319.061357
Terraced,1,H1,hybrid_bidirectional,best,2226.11661,253.672534
Terraced,1,H2,safe_unidirectional,worst,2168.715475,568.940242
Terraced,1,H2,safe_unidirectional,best,1960.571943,498.436441
Terraced,1,H2,hybrid_bidirectional,worst,1729.650634,190.800077
Terraced,1,H2,hybrid_bidirectional,best,1300.795177,137.191639
Terraced,1,H3,safe_unidirectional,worst,1812.816616,544.027322
Terraced,1,H3,safe_unidirectional,best,1609.726542,473.877263
Terraced,1,H3,hybrid_bidirectional,worst,1208.707326,197.24178
Terraced,1,H3,hybrid_bidirectional,best,743.589507,103.098556
Terraced,1,H1,safe_unidirectional,worst,2696.395679,601.484072
Terraced,1,H1,safe_unidirectional,best,2513.308031,540.268991
Terraced,1,H1,hybrid_bidirectional,worst,2555.518324,323.467043
Terraced,1,H1,hybrid_bidirectional,best,2242.896824,266.826758
Terraced,1,H2,safe_unidirectional,worst,2172.385251,564.803342
Terraced,1,H2,safe_unidirectional,best,1991.060254,503.711647
Terraced,1,H2,hybrid_bidirectional,worst,1706.189305,179.76829
Terraced,1,H2,hybrid_bidirectional,best,1289.381346,132.514124
Terraced,1,H3,safe_unidirectional,worst,1816.670424,539.903304
Terraced,1,H3,safe_unidirectional,best,1640.840779,479.196284
Terraced,1,H3,hybrid_bidirectional,worst,1164.051482,181.464672
Terraced,1,H3,hybrid_bidirectional,best,744.853559,107.44523
Terraced,1,H1,safe_unidirectional,worst,2560.732887,562.946464
Terraced,1,H1,safe_unidirectional,best,2374.095623,500.368838
Terraced,1,H1,hybrid_bidirectional,worst,2418.700232,300.934472
Terraced,1,H1,hybrid_bidirectional,best,2113.090398,244.559273
Terraced,1,H2,safe_unidirectional,worst,2036.869939,526.276058
Terraced,1,H2,safe_unidirectional,best,1851.29526,463.772813
Terraced,1,H2,hybrid_bidirectional,worst,1552.057503,179.812409
Terraced,1,H2,hybrid_bidirectional,best,1168.782418,129.44894
Terraced,1,H3,safe_unidirectional,worst,1682.42185,501.464691
Terraced,1,H3,safe_unidirectional,best,1502.102012,439.329286
Terraced,1,H3,hybrid_bidirectional,worst,1067.469548,171.060947
Terraced,1,H3,hybrid_bidirectional,best,635.824262,88.54785
Terraced,1,H1,safe_unidirectional,worst,2649.686807,584.183177
Terraced,1,H1,safe_unidirectional,best,2442.755863,513.166867
Terraced,1,H1,hybrid_bidirectional,worst,2510.640784,309.487135
Terraced,1,H1,hybrid_bidirectional,best,2183.152706,246.872574
Terraced,1,H2,safe_unidirectional,worst,2129.729431,547.786161
Terraced,1,H2,safe_unidirectional,best,1919.554459,476.542768
Terraced,1,H2,hybrid_bidirectional,worst,1655.746749,184.600102
Terraced,1,H2,hybrid_bidirectional,best,1233.736362,133.798802
Terraced,1,H3,safe_unidirectional,worst,1772.838676,522.803808
Terraced,1,H3,safe_unidirectional,best,1567.493764,451.89852
Terraced,1,H3,hybrid_bidirectional,worst,1157.866478,179.55804
Terraced,1,H3,hybrid_bidirectional,best,751.942179,111.90604
Terraced,1,H1,safe_unidirectional,worst,2717.806075,610.837589
Terraced,1,H1,safe_unidirectional,best,2516.209923,543.085162
Terraced,1,H1,hybrid_bidirectional,worst,2560.210942,316.78762
Terraced,1,H1,hybrid_bidirectional,best,2227.99963,258.944698
Terraced,1,H2,safe_unidirectional,worst,2196.370755,574.337117
Terraced,1,H2,safe_unidirectional,best,1997.988379,506.809654
Terraced,1,H2,hybrid_bidirectional,worst,1710.762088,185.198943
Terraced,1,H2,hybrid_bidirectional,best,1303.684472,137.181603
Terraced,1,H3,safe_unidirectional,worst,1839.63784,549.365813
Terraced,1,H3,safe_unidirectional,best,1646.281636,482.190182
Terraced,1,H3,hybrid_bidirectional,worst,1230.367126,203.546917
Terraced,1,H3,hybrid_bidirectional,best,803.377756,119.83492
Terraced,1,H1,safe_unidirectional,worst,2656.208443,588.475702
Terraced,1,H1,safe_unidirectional,best,2447.076619,517.508685
Terraced,1,H1,hybrid_bidirectional,worst,2526.871216,303.27578
Terraced,1,H1,hybrid_bidirectional,best,2194.347744,243.090931
Terraced,1,H2,safe_unidirectional,worst,2134.103039,551.928323
Terraced,1,H2,safe_unidirectional,best,1924.773052,480.947435
Terraced,1,H2,hybrid_bidirectional,worst,1653.403286,183.471154
Terraced,1,H2,hybrid_bidirectional,best,1238.080672,132.802236
Terraced,1,H3,safe_unidirectional,worst,1774.884804,526.783047
Terraced,1,H3,safe_unidirectional,best,1570.597566,456.155151
Terraced,1,H3,hybrid_bidirectional,worst,1120.012459,166.863179
Terraced,1,H3,hybrid_bidirectional,best,676.253712,93.626787
Terraced,1,H1,safe_unidirectional,worst,2704.709523,609.754795
Terraced,1,H1,safe_unidirectional,best,2495.994487,538.792414
Terraced,1,H1,hybrid_bidirectional,worst,2570.455782,321.355383
Terraced,1,H1,hybrid_bidirectional,best,2219.24652,251.273758
Terraced,1,H2,safe_unidirectional,worst,2184.151543,573.315736
Terraced,1,H2,safe_unidirectional,best,1974.092699,502.259289
Terraced,1,H2,hybrid_bidirectional,worst,1707.405012,189.316529
Terraced,1,H2,hybrid_bidirectional,best,1311.903143,137.723721
Terraced,1,H3,safe_unidirectional,worst,1826.876008,548.306449
Terraced,1,H3,safe_unidirectional,best,1623.636284,477.72734
Terraced,1,H3,hybrid_bidirectional,worst,1178.404187,191.430237
Terraced,1,H3,hybrid_bidirectional,best,729.334971,105.483227
Terraced,1,H1,safe_unidirectional,worst,2676.888787,594.970382
Terraced,1,H1,safe_unidirectional,best,2487.732575,531.208412
Terraced,1,H1,hybrid_bidirectional,worst,2514.584019,315.318394
Terraced,1,H1,hybrid_bidirectional,best,2213.513599,258.597806
Terraced,1,H2,safe_unidirectional,worst,2154.585663,558.409163
Terraced,1,H2,safe_unidirectional,best,1967.815824,494.814239
Terraced,1,H2,hybrid_bidirectional,worst,1649.693806,192.643943
Terraced,1,H2,hybrid_bidirectional,best,1287.130279,148.000827
Terraced,1,H3,safe_unidirectional,worst,1797.541998,533.416107
Terraced,1,H3,safe_unidirectional,best,1615.23304,470.133444
Terraced,1,H3,hybrid_bidirectional,worst,1147.515322,180.811764
Terraced,1,H3,hybrid_bidirectional,best,743.720976,111.7638
Terraced,1,H1,safe_unidirectional,worst,2689.875207,601.479862
Terraced,1,H1,safe_unidirectional,best,2495.286795,536.177335
Terraced,1,H1,hybrid_bidirectional,worst,2553.036807,324.322149
Terraced,1,H1,hybrid_bidirectional,best,2234.386228,264.493905
Terraced,1,H2,safe_unidirectional,worst,2167.746083,564.930824
Terraced,1,H2,safe_unidirectional,best,1974.440691,499.718108
Terraced,1,H2,hybrid_bidirectional,worst,1719.878625,200.496871
Terraced,1,H2,hybrid_bidirectional,best,1332.389095,152.622963
Terraced,1,H3,safe_unidirectional,worst,1812.779608,540.08317
Terraced,1,H3,safe_unidirectional,best,1624.4844,475.221168
Terraced,1,H3,hybrid_bidirectional,worst,1188.061881,207.271852
Terraced,1,H3,hybrid_bidirectional,best,768.277656,125.226285
Terraced,1,H1,safe_unidirectional,worst,2689.580539,603.715273
Terraced,1,H1,safe_unidirectional,best,2472.231354,530.373594
Terraced,1,H1,hybrid_bidirectional,worst,2531.841825,319.166358
Terraced,1,H1,hybrid_bidirectional,best,2201.83163,255.048507
